time_s,temperature_C,humidity_%,dose_rate_Gy_s,magnetic_field_T,vibration_level,airflow_m_s,particulate_ppm,ps_voltage_V,ps_current_A
1536,25.99844585440171,53.96978473864261,0.022653361653551547,0.39103756785719085,0.018554888409359926,3.0097932087950943,18.985761874571487,12.142380309586525,3.1761081946539442
1537,21.1253046111733,49.70110084245775,0.024877846457522147,0.35862700722182894,0.6429271916942968,3.1780171523923633,20.251553359071316,12.002140965238999,3.3803466665126463
1538,22.6394706254599,40.605665425830935,0.01118884416799559,0.4052481524475931,0.639749927685734,2.0316597964152354,9.451654353021588,12.092860179410243,2.899604050302229
1539,27.532737293450673,38.31112072581333,0.02697593051888254,0.37475477185241046,0.4550084868656362,2.981022692897558,8.346793077668101,11.633800161568688,2.757669573497587
1540,23.9782003539983,52.08828824057804,0.014861098710590406,0.40232970835530174,0.8954022625942131,3.0093746482189774,10.167952172531326,11.82101296801741,2.559211071758498
1541,26.179845210265597,33.39464564066485,0.026951424275179645,0.45490637337017176,0.13481901752005454,2.1745416936302155,19.207601684935018,12.148020233130175,3.081285055500604
1542,24.97391077743849,51.23963142410754,0.001604045074137913,0.33735299414479836,0.05131183045372334,3.027982213482028,15.36837480987058,12.524287269542697,3.419038272790173
1543,24.290083687999655,36.37691903355831,0.023349760902288744,0.5086743168446688,0.4958311599746559,2.7315203555164844,17.856340530366758,12.0734550598997,2.9776162752380895
1544,27.22770064986538,47.89073089439795,0.01587893327306395,0.396373820410613,0.5330345200821096,1.6509941131354826,15.994727027592752,11.861439060469019,3.007989366528566
1545,24.0266823506962,50.155514519370755,0.03149703782967822,0.42059196369529606,0.2666891862436851,2.792240410234951,6.722543263099818,12.027082044950246,2.9981357633260663
1546,20.93852378487306,41.92491293158682,0.019560192702290497,0.3623624954879083,0.9616277066536864,2.1163965682858343,8.204608681512322,11.821315142827844,3.076203105657816
1547,22.89351981609659,34.80709940355686,0.03249229533720119,0.45711057747708245,0.2537272399831496,1.6620340426942213,9.215307422054792,12.249964679526572,3.299114753647454
1548,25.602383457403388,51.11919358655938,0.025076127650330522,0.3937186765274665,0.2701618287331279,2.683276637783321,9.912101236259957,12.009615960964567,3.5757565972615453
1549,25.291018212725017,39.18770862633287,0.018724915409518428,0.3802940845100413,0.8109864548212067,2.4673346484512693,9.2867720282016,12.210641606852073,3.1494917887394593
1550,21.365883499529122,38.017006512062984,0.02787669309614295,0.3712242489362213,0.922823675828765,3.2019067855154537,9.752140520642385,11.969309005511827,3.1692812723695485
1551,23.051314961183596,42.75040455883599,0.027940584645271216,0.38657539871054025,0.5361397460048596,2.590859560520244,14.561961320107908,12.228392108651835,2.9282205378378388
1552,23.336557301595505,40.87715602759794,0.024719100044912137,0.42091736614764547,0.01905398694656435,2.88925966336851,12.543185394348216,11.675280919711604,2.9676563363245023
1553,23.76906081177155,47.0763054259681,0.0,0.4086405345315288,0.3554348825558603,2.754404683025075,16.879112312681677,12.004895593719015,2.963607421423076
1554,21.748172822796896,33.429945209316635,0.010174395092356023,0.3980070133444864,0.22393982861582573,3.010478677346397,13.007353260627738,12.107917725278138,2.8901559041278064
1555,23.24325778376104,40.89224135119682,0.033841058465059234,0.364428929102509,0.5110180473346554,2.0567963274798773,9.294894175556626,11.9463298248042,3.038257828398142
1556,23.042779029480947,52.2925452806301,0.007440541445647342,0.36154132630375124,0.6825717892687797,2.5992683150563414,12.753847805939213,12.071902009045168,3.187462339234813
1557,26.04306651952384,30.901567735993137,0.02882461150065807,0.3769562858710135,0.39243628540801234,2.429632048463901,5.954758147455347,12.068508804634405,3.0190669880980403
1558,26.11824262198049,41.43345832883316,0.02706452656779669,0.4230137856080357,0.5373599807259233,2.8268416919193853,2.7526511714472424,12.209766672013798,2.9158439423852847
1559,24.20837908382237,46.51329915963025,0.012742476384179706,0.4331129937885202,0.7598603144122315,2.627906538382082,14.572848653211226,12.124305277358927,3.037799619535555
1560,23.715920408258537,52.19277717604963,4.768372883275432e-05,0.439852209844901,0.24614700847316628,2.192981067007084,16.073240235176687,12.078585624456819,2.7120430737185943
1561,24.779848624078227,44.84465567332939,0.014310874020520736,0.3999266553230596,0.19596789826376027,2.331033230040742,12.288517684239363,12.175892729684138,3.2410020843984744
1562,22.86684978508885,50.61210678098321,0.04078015043633011,0.41917809704589126,0.8056349468271816,3.3242513542694505,10.434777560493943,11.729389644852017,2.8760522733690155
1563,22.20633583566512,35.567275473982164,0.011367227077906454,0.3915774647558544,0.03702362384083513,1.6528244408943582,6.632519175860894,11.849518016360026,2.6535093733815085
1564,22.619557582148566,38.82023590569649,0.012057426554007296,0.3128851004535816,0.15059658371056506,2.8546823534326666,16.66770012041861,11.722948187348198,3.138523495128936
1565,23.230373672057087,53.55330684820107,0.010024175896901733,0.3892036605230301,0.012356745462270502,3.120723148366508,13.970120525299876,12.109720376670325,3.1534148423352266
1566,22.173052400415457,52.14937782731715,0.0321478447654952,0.38123366873211245,0.5553847934559067,2.7894185762511934,13.16469419458785,12.082762783499264,2.7420203933318756
1567,24.82411911812575,43.94882456721761,0.01757084288374894,0.3480477397785474,0.6000857318073685,3.4855041256489976,11.980704864418973,12.277059014072613,3.1870706884770823
1568,25.959431347567417,41.887208444871135,0.013740937710508612,0.3716302912123598,0.5310306943695038,2.9692578235376113,10.121717124873767,12.070333197122096,3.1901698994268357
1569,21.325803398403515,41.276684786361464,0.03413474017195351,0.4067545707145489,0.4142690293102802,2.6920618568688486,7.546868434754296,11.873659708903448,3.592464213578641
1570,24.550257422432068,31.469741539175402,0.02579494087935537,0.34333766071574623,0.5290291234184641,2.2666352207910556,13.010816613393818,12.026800162357828,2.9294924649652203
1571,24.06012840946733,52.30942759891417,0.010807097582897406,0.36446072642920957,0.19393780151596263,2.7013337235904675,9.845900350426533,11.624915720312949,2.9836870278508765
1572,25.183017371073607,50.453737710383386,0.007764160889382197,0.4773951007776359,0.8262427248361569,2.840840960094047,10.30415583081607,11.91835474488825,2.817960936243956
1573,24.474122463792824,41.40627861819668,0.031581699648799734,0.3198646837059847,0.9807730037062758,2.5017502121801387,18.871383060547156,11.530579446989089,3.148102601556444
1574,21.59280144013674,36.98599931798684,0.02016788163741716,0.3908408920196448,0.5406228826460545,2.1285866953777157,11.807690426340352,12.06570412782794,2.9986186872059104
1575,21.97522140228567,38.57301516066326,0.004509359801438873,0.3416845317117958,0.3743555383183894,1.8978886669967774,2.18817806096423,11.944140311413623,3.296378704805461
1576,24.558847151169946,33.07901464682224,0.00216884313106451,0.36241816010869454,0.7917827165591712,2.5927034426904862,9.858166226351985,11.973544865515557,2.8698148844573277
1577,26.55756183949102,48.04474353264307,0.008839612848002413,0.3901131385190943,0.19307193108419518,1.7598418961092146,7.994193007677943,11.813683160879604,3.141556747936833
1578,20.071625257913993,43.916746413871444,0.0076051541189697015,0.35062119386856155,0.3207735660958353,2.2642286552712423,11.443121197817977,11.866228692117947,2.9286465773173984
1579,25.19145315960316,35.852585570622374,0.0,0.4286965307683214,0.9399805834353263,1.284129764561569,6.30227040824414,12.138523278177786,2.447255982950506
1580,26.879244010575285,45.575139301942244,0.009004930133515039,0.4675575309886207,0.1862941726179358,2.9165092648106232,13.734526509171637,11.712786015429296,3.1884122055462933
1581,24.193948247587574,54.48075535637437,0.010809194383561463,0.4420839068051366,0.11211557783658221,3.077023354585594,10.81573389146866,12.101137537951992,2.47558505357551
1582,25.60040499205288,33.05987838690448,0.015373187116154294,0.45123065588604344,0.5463536956445234,2.53947403013122,10.097149758458073,11.837755594609275,2.952154719386607
1583,23.093861838204397,41.46212526563319,0.036929100451277126,0.3310132160485593,0.5874173366827583,3.4157295159298995,12.598474565495728,11.66379948426633,2.956839768174624
1584,24.261267601446246,42.353970523053164,0.017331567279017263,0.38784644890904335,0.5971501040109201,3.1736933761081363,11.693372608853446,12.24526877682315,2.9974891758188575
1585,21.258172963383696,34.16993034559506,0.018324251622557856,0.4233710533676716,0.16447822904091303,2.7398928575736052,11.461159860009989,12.265836151268957,3.0141932318594846
1586,19.81131338316225,43.28950527493287,0.025092553637989425,0.44355954570572687,0.7211447272885667,2.443392819543891,11.103253236201098,11.892106419680236,3.011240282126829
1587,26.385531602450552,45.14943146370225,0.0176268192893344,0.48766764963049125,0.24228112793273693,2.325300940558376,11.918743133585698,11.890145020893137,3.1089218005330377
1588,22.530010144551117,33.93361347046238,0.024001529638867085,0.4534519795814473,0.9481025509468991,2.7812455371799945,13.37270428651475,11.949825073594887,2.9673807351888604
1589,23.58894430999314,33.86809747522191,0.022806148769517334,0.44482443118369425,0.22795717734871168,2.4293865795528564,12.871881187954784,11.837986939694643,3.7847092293969755
1590,21.727115493459614,51.4087178908439,0.021225885655992434,0.5316797790269681,0.017311479100916904,2.774115100828725,16.507518314187568,11.873230529372552,2.897282180755952
1591,21.68006059383225,37.78468591675112,0.047664660844189584,0.40481545408036484,0.5678451933174161,2.811226806916423,9.81324170590505,12.090012191005167,2.6332172570129977
1592,24.15232459981077,45.758334676965774,0.02911125844044352,0.38554707808792155,0.20284787310671204,2.3852103760949275,12.95250357626548,12.41477875728136,2.576996088016354
1593,23.040845611728706,45.66932689188035,0.009182780152932694,0.40886789518302247,0.6285738253474129,3.0478929078114945,21.784408305186304,11.929058040291574,3.1974770534126495
1594,25.255941995989396,50.97927188956588,0.02370222186189164,0.35424736221566,0.22921336057094777,2.3857243715137932,11.83618549197039,12.204620838365502,2.522509434812635
1595,25.405076837959182,48.49736578078809,0.012082631933402798,0.40338168928839035,0.4280843641898019,2.5106692743226624,11.991281229114534,12.070578380033632,2.6370757373604
1596,25.141699292649214,51.014410835956944,0.024462507640598537,0.31365739031112594,0.17951440078801273,2.0112376998378165,6.946455273154294,11.66555295167702,2.593872284186154
1597,24.97720158185689,45.63036974126664,0.006248125828917301,0.3735240481716097,0.428811357077414,2.364691632503537,9.147158067439593,11.995112784063545,3.1371426350199285
1598,27.65553640986377,41.236429012849854,0.008922205519160212,0.39423330589672045,0.13652033872339608,3.5790992279877063,11.57453555332424,11.9699895753878,3.399212214906906
1599,22.364812461910226,39.83916303282687,0.02343907562490127,0.4474817645426522,0.33797305772584463,2.0498067155648902,14.133814540581675,12.29290759794969,2.7168160562080774
1600,24.390130267594163,39.4757441665359,0.029976691135980255,0.4555545272193181,0.19893161681780303,2.718856180187051,14.596652810666841,12.301030676835929,3.1266124319888116
1601,26.76537964103918,40.45982744772894,0.02502644348753013,0.35181914676244597,0.8161018727831083,2.2727544238777164,13.30509589503629,12.075359938549346,2.208916270977342
1602,27.02907961867607,33.23273130384426,0.02854117334535218,0.5038016716981797,0.7293540835945105,1.393049249242029,15.21639205553805,12.242851837488436,2.7765764722087924
1603,21.656472701310854,40.598959275079174,0.02373818558763846,0.4074186739219751,0.16681939816389346,2.7794852116434208,8.002628174057735,11.970727986663515,3.1807424735895125
1604,23.87528911668826,39.73612268006553,0.021724960990323318,0.41200224830153853,0.0829045525276777,2.2219378705297985,13.955666541670837,12.223871208389737,2.906308604038205
1605,27.216242191734523,30.864291582955786,0.01496306725741563,0.31911532575058366,0.02574460601302908,2.6595206081706695,12.053412130816348,12.020067493153874,3.2982086574378844
1606,25.51615821039813,36.8782688831585,0.02813001808716797,0.3689971304939972,0.22667179613444077,2.994859481285936,12.499582119532494,12.21953492522475,2.3300429225068418
1607,24.890526062959545,48.797674368505426,0.030248792328266414,0.4524911905766239,0.48017736599671124,2.6172991920940443,10.550724791906493,12.23988207087907,2.77950716191023
1608,24.064630613130685,44.44863928524063,0.01936884308670225,0.408488923135655,0.3998831968642005,2.664149422952248,8.187878641761529,12.143290156165778,3.1358239496587377
1609,23.732398148584508,50.154187418900754,0.01883073958221342,0.4053907363126437,0.971499031762559,2.0660300380964625,7.1393881274695286,11.85168242687735,3.1320585092590805
1610,25.076438126180648,43.56720110951912,0.03591405811722237,0.4113586085287741,0.7922456451919524,2.85341268042898,13.282687201622473,11.915891215499519,3.1550805755084457
1611,23.995251750031034,51.35209413688169,0.019795782201837774,0.3278397847456976,0.07818668274786456,2.405157993104864,13.991406693876348,12.150451062479364,3.0622534875791483
1612,24.41484275791111,49.901677490042914,0.020756858703659693,0.3951695723299256,0.158932382533298,1.5007856963497344,11.48171889558533,12.178692080744929,2.6567626506045463
1613,24.657197412230076,32.45711425355618,0.02484225907752895,0.47041651776488114,0.02659905187485645,2.9136222143559647,11.94074590257629,12.031678028094444,2.7662655495162674
1614,23.143856943013002,54.42515920039981,0.019021937440458464,0.4543353811032747,0.1382263614382565,3.066491426466257,9.119157087753383,11.937541774191992,3.6949154489410496
1615,25.564258747762878,30.36868617253322,0.011796596772569048,0.3937400278942201,0.5294171488262903,3.240561227779236,14.012247006953046,12.038277756025844,2.622186820933139
1616,30.32848929683084,44.92095094824046,0.02377965575523522,0.4781834337180778,0.07673803532520918,3.5854115012031116,12.242502349325791,11.944304866024963,2.5753286992751065
1617,20.94602672134785,49.812787732919055,0.019612449899776785,0.3370450746615803,0.05986794731012701,2.886767273813879,10.537544669829527,11.945417704533334,3.2039674121279256
1618,25.14802504837996,38.297353496272585,0.038422497564744966,0.351415116757187,0.11816150429593408,2.75698605888427,15.464333588457508,12.392006693255013,2.682219116572541
1619,22.97961982276219,44.96424480742895,0.027884485502923762,0.49318111885786536,0.6694136450732134,3.0457738709775333,14.580077776536333,11.904902597473882,3.53766408207389
1620,25.6548051550385,39.053063271186204,0.014045177135569985,0.4288986559154262,0.01935812490810984,2.056502426659058,5.8565242107906,12.101557694645118,3.820333941132961
1621,24.59311494665572,31.515374375187548,0.027290602191903757,0.3855556328948843,0.9696261001940625,1.6640152844275744,12.196601911248138,12.030584853553465,2.927718121100755
1622,26.023709548084927,30.211537977233274,0.0230786583473098,0.39723407169823766,0.3807862635145526,2.261495595747787,8.167054612471727,11.754690568282536,3.092835643684314
1623,26.851013153017558,32.37155075277971,0.03309426301945513,0.3596684443436408,0.33658736102372044,3.1386220886765077,12.558086420128852,11.74779635033735,2.4526028046597155
1624,24.88484223553636,32.46023985300117,0.014755457871709607,0.41382963009037227,0.4748128339678629,2.1694504339077785,0.0,11.98377651480191,3.3094815694366986
1625,26.764104576828355,45.27224443484375,0.021886761483595245,0.40986942231557355,0.5178617946166306,2.7328052938295597,12.788576298486596,11.609461045695193,2.328408965773625
1626,19.811404212422644,43.14663077406283,0.019009063509075077,0.40099423549313457,0.4200133889638339,2.7866486513577424,14.847935283364567,12.366081155350725,2.5981390740081753
1627,27.680904595832047,41.38658250432855,0.020584794230582994,0.3420121892394452,0.4863258808143107,2.622132568720958,11.556834294654967,11.927677057928745,3.0355776776313923
1628,25.25012430378468,47.29803689006044,0.011148010509960506,0.4132378055534456,0.3397339007492862,1.8611838224157795,7.341125977927369,11.911361685809362,3.1642971698656552
1629,26.655686711490365,30.420653425311208,0.025759116679131767,0.37352442837889843,0.32200742072343225,2.671352873056091,19.825481283419844,12.24461274452956,2.5548306138452612
1630,22.060248510316956,36.774587035393274,0.02417964275849497,0.3507011369755406,0.027315265115261056,2.2892232681259883,16.62384213058727,11.971856112426877,2.837239913944696
1631,22.838460236789327,49.4348182821907,0.03285223616921795,0.4633371245768681,0.6718005340770477,3.3514305961028117,9.875754457584673,12.130208634727811,2.501528190480471
1632,24.791876588289547,52.749427662927964,0.019899741480132193,0.508486067891763,0.6172719795652378,3.0684392314676066,10.955904738122516,11.885483077288637,2.904891879407921
1633,24.465924221325075,40.95841490593954,0.015881604917518652,0.49713100644098185,0.6688203773722011,2.3068534620429473,4.07587667061374,12.009086687446143,2.7597737249326006
1634,25.06613717601998,32.03709950346166,0.02789294377944037,0.43250613818811423,0.9410550540649721,3.382868239245652,13.893602654757379,12.193695631425971,2.8092908096103777
1635,26.669030321859932,49.968218480712196,0.012057956184003158,0.3867207460460405,0.4730847396688014,2.6718557046459304,6.523045218748835,11.827637345739706,3.195364884706815
1636,20.9695593693943,52.12926083181834,0.030849845350839587,0.396482220869769,0.8817704343022418,1.6641817342789276,14.665461744048121,12.105547019927553,3.084470756616193
1637,26.447638143434617,40.341506767342985,0.03082841997413703,0.42028011317311376,0.44394324685784825,2.4608473585968165,16.103767694702803,11.51669769225066,3.1683560857727238
1638,24.516563819915856,36.083881348006926,0.03257278901134408,0.37898761237694056,0.4776140274615617,3.317638963981136,11.718945172223238,12.253100954476036,2.961239794934453
1639,24.092436277750906,31.099291705573634,0.023766229846794936,0.46594050300611983,0.6329525177148896,2.090080748592368,7.7421849325447045,11.88871671990714,3.215079738692142
1640,21.55776953123022,44.777070547371395,0.01513503617402234,0.2982136252835731,0.2159013993856187,2.465880047432134,16.9960669375671,11.982868503609389,2.9894711381473313
1641,25.50609733675373,52.74673726406248,0.021091877263053626,0.38521372230062834,0.21735612255710335,1.8200768411180985,12.008677826934239,11.980409278104954,2.8525843309969923
1642,19.671784297937926,46.94720063800814,0.023800688950792064,0.440053574603366,0.509831844219614,1.8994335167324268,12.372901519697791,11.805028639492102,3.171171074510037
1643,25.796788022477426,37.93121494736836,0.014398583548121239,0.357742017636009,0.06860981772029384,2.082880128048025,8.273864785788454,11.789673932847586,2.872973495492891
1644,21.515788329054015,46.07220810724917,0.033331162889252156,0.3879925554411084,0.23665804942399393,1.886300877604263,12.772215753407393,12.10426890259406,2.90115326564761
1645,24.60691582523495,50.80171018620064,0.02580084167568543,0.42968217081216015,0.7934121535809415,2.1908629576487733,11.188349709918382,12.113667096670133,3.3204809367907373
1646,24.261662325344158,41.89575148373645,0.01107777044677995,0.47591345535188984,0.46373342732623957,3.369141642250516,6.686048782891407,11.82294530508271,3.2922263129470704
1647,26.839076294587766,50.493712249945965,0.03882873676465777,0.3353030858916878,0.02662193354911635,2.481963717000453,17.359969139810293,12.108212746145103,2.9108585866129575
1648,24.14268966197222,39.79774191665885,0.020973892751701768,0.331596275612257,0.0607414183622893,2.892760850456052,19.036500421266496,12.111578835014573,3.2618571265312504
1649,23.11172287770867,38.71264196489427,0.009058969571500137,0.35269849060800795,0.919515378572632,3.0457845084540436,16.072809311480533,11.924356180568719,2.6165483515146444
1650,23.486794608057593,44.57471564696385,0.01169745877252726,0.323123207474592,0.9567184483402927,1.9457817675640943,15.475332744094228,11.741300912829729,2.912598394416335
1651,27.045765537509325,41.617160442362035,0.03487783597165345,0.3266810772294265,0.6411038378215835,2.0842437937870275,19.060416642362114,11.99249133730646,2.7744597400670936
1652,25.572593938361788,54.42779801152708,0.03824984916216822,0.351366940115265,0.18494510854174662,2.882909363730432,7.810009003910445,12.073016377631324,2.9994748488375165
1653,23.728740036953678,42.90973558820437,0.030094850534809182,0.4616746774122996,0.36808620745252296,2.1828584972432274,7.761986350542682,11.988226991803677,3.2203757965169513
1654,24.027107160070972,39.62930072290054,0.033193086485871354,0.38439615909656216,0.30546705652130435,2.8497935858123173,10.342423397378909,11.881501187252592,3.166703144508298
1655,21.365645818829105,39.873338578213406,0.032166154587986114,0.40156875530783037,0.7851563208214376,3.338661210518824,13.191417469437111,12.093393879744042,3.1258889668213676
1656,25.27694840170308,43.69849876532791,0.02556916152764066,0.3522267871622911,0.5370896851257652,1.7723085562946341,10.829504645589166,12.253064900296367,3.041247497244564
1657,20.980368584609067,38.87280095020488,0.02329041787810926,0.4316768537532291,0.7796565486146969,2.3215329185782627,7.920030761621028,11.845940627119262,2.9521893564883173
1658,26.003592931670912,48.0726650491234,0.025398631944766076,0.49378820139163865,0.36051061021499975,2.4008643136445293,12.022625352843338,11.940398494460188,3.3603561950206386
1659,24.75724318498253,39.516573192541024,0.027360154431432946,0.35561850579802895,0.8695114634767065,2.2368167744647893,11.622481013155689,12.548628520255882,2.536041713768209
1660,29.273903599147843,39.60360966313108,0.01258401993473602,0.48623741855373676,0.42916237472947716,2.1960129966672244,15.365295583472816,12.058173532616712,2.799969014677353
1661,22.29972889255139,45.424331234420116,0.0273195872931211,0.4182212191583923,0.4173740683812439,2.2539395926258203,12.178160831344169,11.746638616582564,3.123384620976804
1662,24.294675817918733,31.521171817400248,0.03458616847297018,0.40084317496443556,0.4890984380224874,2.4923746370190933,4.3817554202661375,11.90448348449588,3.4583644514252225
1663,28.096575401846124,46.383872952878654,0.01793627571670969,0.42000619161626207,0.5918057537044134,2.582442400816857,13.54187235538963,11.848615841827897,2.8962488730120746
1664,26.882779280582827,42.624305428967176,0.01686752214678203,0.4195263249483508,0.8941118531581281,2.97670542132149,18.327141601448517,12.076078643758995,2.9217211955999907
1665,23.1075758968402,41.32565285716604,0.024765463092386662,0.49285522095316225,0.4577555447973871,2.487440665594999,12.115709176464367,12.061545434876468,2.613024411863805
1666,24.947934856746894,47.98132476769878,0.013503424495918638,0.42601103659108625,0.9301362372139818,3.0590874736504867,15.94783449792209,11.872702562959791,2.837544445327356
1667,24.503998712830175,48.95639455012152,0.006831813833724939,0.42705535855704857,0.3936683353668802,2.204099961625864,9.979505366414264,12.371262198082482,3.212469199911453
1668,25.063911734788313,51.15652158531148,0.03147719040105178,0.3789250090018728,0.3245726945417158,1.8993185811941902,14.262996241521508,12.01702666513651,3.4737880948485778
1669,23.10263912803034,39.37007802043618,0.015490487399765671,0.44195385682322025,0.29504560731878726,2.3476229827940407,9.02164312298732,11.908853992766652,2.9120143071112525
1670,24.321359194598532,38.17594230633453,0.020184485787202094,0.35215765131885074,0.021152004699864224,2.7312463272859953,11.01400390525312,11.75577564436601,2.760307713770932
1671,21.303895249446573,47.85855253736298,0.013898749589919344,0.4054501994789797,0.8491439406138563,2.9302333515723786,11.045489538019545,11.821046916076435,3.0209253743371827
1672,24.770246903736165,44.54512147851115,0.032767548149129994,0.5441641777890415,0.07923373776263432,3.2301167928112697,13.906760385297908,11.750795236024521,2.5155959799640772
1673,25.400041346843665,45.79503865879542,0.028531761582840147,0.27479050401768546,0.33433135258726887,2.6451001519918433,8.703372753231022,11.961886388975687,3.3706745900021504
1674,24.04516117471223,43.88807267764588,0.017592604588462995,0.4116573498167726,0.25045678638723123,2.876513002916915,6.140460861775972,11.823007264786384,2.6307801120937433
1675,21.269898218830424,49.317325580096366,0.00820102635237248,0.41358114604394486,0.7444367341932215,3.1843896836907297,13.88044872251305,12.156796799329152,3.094137677514259
1676,26.477063725702926,34.75102221230383,0.016530701951418,0.3885955478756399,0.9325871756708981,2.110376550930705,13.73010163017129,11.883113572385197,3.0896982416534873
1677,25.229050075985604,43.89280331853492,0.025701526999497137,0.3897740369466285,0.8167097839288437,2.3949295003045403,12.449946121206331,12.168040198327466,3.1883221327581928
1678,23.047969804598047,33.95254472359075,0.021886357040797652,0.40457048865807416,0.31999832975725273,3.8854566052664774,15.731553432580546,12.098293465549927,3.0766776333813035
1679,23.938799106323874,40.1812984822748,0.02109098044451987,0.38739983622677343,0.4557573435309291,2.9281944711512873,11.18944612256661,12.129101509868816,3.0008138370139084
1680,21.498661194436323,46.599845585401866,0.02211698759469812,0.41109898644105025,0.2470368964346089,2.7553501543481858,13.125397751423161,12.179349811015259,3.1285795911296606
1681,22.44917974444419,42.32679020785426,0.027587962314981597,0.3756194647091551,0.9239801913213695,2.9468454221628635,10.600325024754568,12.398664689112849,3.2504068599378373
1682,23.42437730728572,39.48978841680453,0.019581407959349557,0.501119640937354,0.11874457458987975,1.8321614271803224,10.965553458827246,11.830200522632483,3.5389369414693643
1683,26.9568416245603,52.12425003539015,0.024500134504595025,0.38739931283513246,0.9519544556447065,2.1765867857091683,13.360865684355167,12.169199855347136,2.6692440663640755
1684,23.220993218225047,49.320642862436955,0.010130807922549018,0.4284805703812358,0.8136568274160046,1.993851060260977,21.0664381156567,12.079623798617751,2.4482854859687633
1685,25.780427318657516,43.15726962500938,0.04553850776975325,0.3665481950078392,0.7115777125263103,2.709304159854583,14.969190420982981,12.212656093436184,2.5359320835389987
1686,23.42336759427684,53.7513288918872,0.017161406806837455,0.44665715152005736,0.7739936566500353,2.3155169675448617,14.194436998699027,12.022159505209606,2.4560175450543724
1687,24.99589512170375,40.609132235874846,0.022035930078839774,0.4366733893675668,0.3393468069020472,2.54769424456521,15.09375762827256,12.235202260707176,2.640095335457835
1688,24.217208995712397,49.70182318970265,0.02566465524786211,0.42096301182660856,0.2958865074071122,2.3444918763505878,2.608888531226489,11.741679373223835,2.602016066311057
1689,26.246113200185487,34.19840599503545,0.015892094875994592,0.34863323218907405,0.3814208655676522,1.6867970362571831,13.276711355017436,11.799138285848946,2.8750899276807433
1690,23.430377323562883,37.14481192776493,0.020078247942494628,0.362379847971824,0.18161324842075466,2.942488218577011,15.641894767396709,11.886157951755909,3.2565367583405034
1691,21.35494349999512,38.45213953334887,0.019956752746567753,0.48430864928730905,0.7463600851961038,1.6189017814310294,12.337706447886996,11.985050057667799,3.1879456127428116
1692,21.736101937272736,32.64551881761308,0.010859619074266231,0.361826314614466,0.4750438370060198,2.1361766303643437,11.827295880182218,12.009271193390662,2.813330574297485
1693,23.436245012114487,42.54512037690169,0.024385894255396383,0.4320451085106253,0.8858099583197169,1.8422638600059436,8.240244436322785,11.851994546831715,2.8392423176492034
1694,22.001880058643895,34.80650335316239,0.003507781617412692,0.3527664334909349,0.8783815092768525,2.060129414896552,10.26635842993696,11.801825502543421,3.6032328976890113
1695,25.320424031359103,45.85464723624146,0.03752708442416614,0.45041916178008845,0.15585387858254485,2.6009292814098717,8.666018185870312,11.868941972367681,3.178435493878147
1696,23.568463670283844,34.752308989325456,0.027929708849783928,0.3656801321251308,0.2188182686737863,3.11751148030141,15.998027381256485,11.658138654973518,3.051812154348552
1697,29.249213100052863,33.08765643348188,0.026391223576533764,0.351840605623,0.41064022566112657,1.7195025055331503,18.006671154186566,11.942373013610748,3.0364505323917936
1698,21.024570809725738,54.22716818997311,0.002633578875667581,0.36438287616515497,0.1188144596176337,2.221395990849536,19.74026428187795,11.98831872144769,2.9132258854589907
1699,24.9072663574196,46.45600764527765,0.012074713267069794,0.37230987016694883,0.689433884760382,1.625477853528685,8.600022485709173,12.088207289939831,3.6009413992443724
1700,22.244093952988663,53.41127286771221,0.03389345120805054,0.420233667746211,0.7375956553365053,2.1972939871529493,9.326350158256318,12.033374343682924,2.943045957418394
1701,23.513197319234642,42.2471947998308,0.061512413970396015,0.4034691853068892,0.7213503587959317,2.5359460343164737,9.00121934376798,12.35867963021563,3.0447887237499165
1702,24.78283894668109,30.835061576584355,0.03194692465057031,0.34524219600435846,0.4702103140180689,2.8835387835762827,7.925775473526968,12.162474668720249,2.5053548830766004
1703,19.849257250251426,44.359279260786096,0.03036943410250951,0.398602649310059,0.8432162218673352,1.440719006763948,7.990327231713554,12.147462670588615,2.809090253343513
1704,24.973652233576054,43.95822217089271,0.025249742281141883,0.3428249296354452,0.6058457467386003,2.7752759099622613,9.938020494876309,12.072940360098093,2.834784673667636
1705,28.305814924548336,30.37439014841485,0.011525028042898296,0.432177868250049,0.9936117761866095,2.0136799954639932,15.497910104828062,12.10714503490409,3.1458880912783025
1706,23.593123403262815,51.531051110045794,0.029951740832003304,0.44134514494362037,0.815438218109179,1.8919046114032172,9.128659006015933,11.955852060057383,2.7674342756782746
1707,25.019615713611017,45.49926701541062,0.00898792662903071,0.39880263307253194,0.7222588157830618,2.5337438475458733,16.21232087905439,12.019924315737136,3.0144936209793673
1708,26.5498433862508,48.617279234403654,0.007894148348601464,0.4135826701496381,0.12330280251749104,2.813573152248784,17.46987140250959,12.384311414923417,2.8180935396999414
1709,24.172092999946006,42.34802765393786,0.007264706745615102,0.48760620553322054,0.832600037631681,2.44977263243352,13.140385963575513,11.985989086106333,2.6698076000641446
1710,23.338079622937034,45.46006094770657,0.029757226465015933,0.3921198503803941,0.30557221565804926,1.95343467771395,16.91652340767477,11.733626988478903,2.657612167551986
1711,19.948527192556497,36.436747330713104,0.019425859450724982,0.35278710249745554,0.4189142955448609,2.4495094994285695,6.554958818683244,12.13936159161158,2.94798085826129
